"","ACTIONID","Count","predict","group","district","town"
"439","DV00676621",2,1.52476666666667,1,"文山區","興家里"
"440","DV00676658",2,1.07993636363636,1,"北投區","石牌里"
"441","DV00676819",2,1.005,1,"北投區","吉慶里"
"442","DV00676831",2,1.20616666666667,1,"士林區","富光里"
"443","DV00677307",2,1.12778095238095,1,"內湖區","湖濱里"
"444","DV00677377",2,1.08573333333333,1,"內湖區","湖濱里"
"445","DV00677634",2,1.036,1,"信義區","長春里"
"446","DV00677645",2,1.2249619047619,1,"內湖區","寶湖里"
"447","DV00677711",2,1.5132,1,"松山區","吉祥里"
"448","DV00678070",2,1.45892726717727,1,"松山區","美仁里"
"449","DV00678091",2,1.33229523809524,1,"信義區","五常里"
"450","DV00678196",2,1.14623333333333,1,"萬華區","和德里"
"451","DV00678237",2,1.17007857142857,1,"大同區","星明里"
"452","DV00678237",2,1.17007857142857,1,"大同區","星明里"
"453","DV00678402",2,1.37407777777778,1,"萬華區","富民里"
"454","DV00678441",2,1.31356984126984,1,"中山區","江寧里"
"455","DV00678566",2,1.3234,1,"萬華區","和德里"
"456","DV00678599",2,1.40835750915751,1,"北投區","長安里"
"457","DV00678888",2,1.07333412698413,1,"士林區","天玉里"
"458","DV00678955",2,1.31525714285714,1,"北投區","中央里"
"459","DV00679188",2,1.14894823313941,1,"大安區","龍淵里"
"460","DV00679225",2,1.18742222222222,1,"中正區","忠勤里"
"461","DV00679250",2,1.76727157176157,1,"松山區","美仁里"
"462","DV00679468",2,1.20293333333333,1,"萬華區","和德里"
"463","DV00679483",2,1.34729358974359,1,"士林區","社園里"
"464","DV00679822",2,1.31893333333333,1,"信義區","三犁里"
"465","DV00679845",2,1.2742752053502,1,"萬華區","和德里"
"466","DV00679967",2,1.57848292923794,1,"北投區","吉慶里"
"467","DV00679993",2,1.2058253968254,1,"內湖區","港富里"
"468","DV00680092",2,1.17514285714286,1,"萬華區","頂碩里"
"469","DV00680162",2,1.05596666666667,1,"北投區","中庸里"
"470","DV00680178",2,1.11913333333333,1,"北投區","中心里"
"471","DV00680664",2,1.29940751359751,1,"信義區","雙和里"
"472","DV00680689",2,1.44602717086835,1,"中山區","朱園里"
"473","DV00680809",2,1.11710555555556,1,"內湖區","康寧里"
"474","DV00680850",2,1.07011212121212,1,"士林區","德行里"
"475","DV00680975",2,1.70588045288045,1,"中正區","螢圃里"
"476","DV00681183",2,1.37143333333333,1,"北投區","建民里"
"477","DV00681249",2,1.65216975801976,1,"內湖區","港墘里"
"478","DV00681280",2,1.099,1,"士林區","社子里"
"479","DV00681900",2,1.03809761904762,1,"文山區","興豐里"
"480","DV00681904",2,1.2834,1,"萬華區","壽德里"
"481","DV00682030",2,1.31056666666667,1,"北投區","榮光里"
"482","DV00682199",2,1.70413015873016,1,"大安區","龍圖里"
"483","DV00682252",2,1.24801111111111,1,"中山區","永安里"
"484","DV00682521",2,1.0335,1,"大安區","黎和里"
"485","DV00683156",2,1.12603636363636,1,"士林區","明勝里"
"486","DV00683486",2,1.5396253968254,1,"萬華區","新忠里"
"487","DV00683540",2,1.49552661085045,1,"士林區","蘭雅里"
"488","DV00683581",2,1.42181032144184,1,"中正區","光復里"
"489","DV00684362",2,1.17773333333333,1,"萬華區","華中里"
"490","DV00684657",2,1.44561212121212,1,"南港區","東新里"
"491","DV00684892",2,1.06006666666667,1,"士林區","富洲里"
"492","DV00685192",2,1.2338,1,"南港區","新富里"
"493","DV00685427",2,1.1098,1,"北投區","吉利里"
"494","DV00685599",2,1.32004761904762,1,"萬華區","孝德里"
"495","DV00685764",2,1.40611318681319,1,"大安區","民輝里"
"496","DV00686106",2,1.68143831168831,1,"內湖區","五分里"
"497","DV00686672",2,1.06227777777778,1,"信義區","西村里"
"498","DV00686688",2,1.13923333333333,1,"北投區","振華里"
"499","DV00686757",2,1.19751062271062,1,"北投區","裕民里"
"500","DV00687039",2,1.14883333333333,1,"萬華區","和德里"
"501","DV00687463",2,1.002,1,"松山區","安平里"
"502","DV00687495",2,1.1411,1,"北投區","桃源里"
"503","DV00687758",2,1.37426926406926,1,"北投區","泉源里"
"504","DV00687797",2,1.19380624858659,1,"大安區","龍圖里"
"505","DV00687834",2,1.49582777777778,1,"大同區","民權里"
"506","DV00688062",2,1.46523571428571,1,"大安區","光明里"
"507","DV00688200",2,1.52000158730159,1,"中正區","螢雪里"
"508","DV00688704",2,1.46256666666667,1,"中正區","忠勤里"
"509","DV00688806",2,1.37476666666667,1,"信義區","三張里"
"510","DV00688839",2,1.04614871794872,1,"北投區","立農里"
"511","DV00689005",2,1.44267152847153,1,"文山區","興泰里"
"512","DV00689447",2,1.30179394319131,1,"大安區","錦泰里"
"513","DV00689465",2,1.02173333333333,1,"松山區","復源里"
"514","DV00689777",2,1.60499864612512,1,"北投區","智仁里"
"515","DV00689810",2,1.04403333333333,1,"北投區","永和里"
"516","DV00689947",2,1.14653334691452,1,"士林區","翠山里"
"517","DV00690452",2,1.06503333333333,1,"萬華區","壽德里"
"518","DV00690452",2,1.06503333333333,1,"萬華區","壽德里"
"519","DV00690513",2,1.37783333333333,1,"大安區","古風里"
"520","DV00690927",2,1.05866666666667,1,"大安區","通化里"
"521","DV00691007",2,1.41190432900433,1,"萬華區","日祥里"
"522","DV00691162",2,1.64407178932179,1,"中山區","恆安里"
"523","DV00691837",2,1.10853333333333,1,"中山區","中庄里"
"524","DV00692325",2,1.44122777777778,1,"萬華區","頂碩里"
"525","DV00692413",2,1.29078333333333,1,"萬華區","頂碩里"
"526","DV00692956",2,1.49108888888889,1,"北投區","福興里"
"527","DV00692976",2,1.2418,1,"萬華區","新忠里"
"528","DV00693285",2,1.024,1,"內湖區","西康里"
"529","DV00693586",2,1.53043137973138,1,"內湖區","西湖里"
"530","DV00694125",2,1.02363333333333,1,"北投區","溫泉里"
"531","DV00694175",2,1.05044761904762,1,"士林區","福華里"
"532","DV00694320",2,1.60446346153846,1,"南港區","西新里"
"533","DV00694587",2,1.19852835497836,1,"萬華區","新安里"
"534","DV00694607",2,1.55364047619048,1,"大安區","昌隆里"
"535","DV00694645",2,1.07817777777778,1,"中山區","聚盛里"
"536","DV00694693",2,1.40550316905317,1,"萬華區","新安里"
"537","DV00694701",2,1.29965761904762,1,"松山區","福成里"
"538","DV00694730",2,1.2030910609858,1,"松山區","民福里"
"539","DV00694827",2,1.09666984126984,1,"內湖區","紫雲里"
"540","DV00694861",2,1.38089399881165,1,"內湖區","金湖里"
"541","DV00694941",2,1.39356666666667,1,"信義區","三張里"
"542","DV00695125",2,1.33973333333333,1,"大安區","通安里"
"543","DV00695169",2,1.38893333333333,1,"信義區","黎忠里"
"544","DV00695398",2,1.63931837880472,1,"內湖區","港富里"
"545","DV00695409",2,1.52518095238095,1,"北投區","裕民里"
"546","DV00695629",2,1.39470714285714,1,"內湖區","西湖里"
"547","DV00695717",2,1.22495,1,"信義區","安康里"
"548","DV00695847",2,1.38121111111111,1,"南港區","三重里"
"549","DV00695852",2,1.20913333333333,1,"萬華區","凌霄里"
"550","DV00696026",2,1.09666666666667,1,"南港區","三重里"
"551","DV00696038",2,1.01053333333333,1,"士林區","天母里"
"552","DV00696394",2,1.40017936507937,1,"內湖區","紫星里"
"553","DV00696426",2,1.50747955182073,1,"士林區","義信里"
"554","DV00696486",2,1.16503333333333,1,"大同區","重慶里"
"555","DV00696578",2,1.26913888888889,1,"中正區","螢雪里"
"556","DV00696739",2,1.26188333333333,1,"內湖區","五分里"
"557","DV00696763",2,1.13724347123465,1,"內湖區","五分里"
"558","DV00696793",2,1.01753333333333,1,"內湖區","港墘里"
"559","DV00697429",2,1.22776271831617,1,"南港區","中研里"
"560","DV00697624",2,1.59843763458764,1,"萬華區","新安里"
"561","DV00697835",2,1.50039095238095,1,"大安區","義安里"
"562","DV00697848",2,1.15194552114552,1,"萬華區","新安里"
"563","DV00698233",2,1.08413333333333,1,"士林區","舊佳里"
"564","DV00698399",2,1.53644603174603,1,"北投區","吉慶里"
"565","DV00698653",2,1.37725670443935,1,"信義區","西村里"
"566","DV00699185",2,1.0282,1,"士林區","前港里"
"567","DV00699194",2,1.09201428571429,1,"大同區","隆和里"
"568","DV00699443",2,1.2991,1,"北投區","大同里"
"569","DV00699490",2,1.05363333333333,1,"信義區","西村里"
"570","DV00699897",2,1.54112688977689,1,"北投區","立農里"
"571","DV00700393",2,1.29068095238095,1,"北投區","溫泉里"
"572","DV00700817",2,1.34544444444444,1,"中正區","光復里"
"573","DV00700866",2,1.35009028194028,1,"中山區","正得里"
"574","DV00700929",2,1.18099285714286,1,"萬華區","富福里"
"575","DV00701164",2,1.50610755910756,1,"松山區","松基里"
"576","DV00701519",2,1.1212,1,"士林區","社新里"
"577","DV00701779",2,1.4819,1,"士林區","蘭興里"
"578","DV00701796",2,1.2796619047619,1,"大安區","通安里"
"579","DV00701824",2,1.33443333333333,1,"萬華區","華中里"
"580","DV00702111",2,1.06473333333333,1,"松山區","吉祥里"
"581","DV00702162",2,1.0528,1,"士林區","葫蘆里"
"582","DV00702224",2,1.3117246031746,1,"南港區","新光里"
"583","DV00702224",2,1.3982986462557,1,"南港區","新光里"
"584","DV00702510",2,1.18286070791953,1,"中正區","幸市里"
"585","DV00702666",2,1.34818409090909,1,"士林區","天和里"
"586","DV00702708",2,1.0112,1,"信義區","四育里"
"587","DV00702787",2,1.3561,1,"內湖區","安泰里"
"588","DV00702840",2,1.26174761904762,1,"萬華區","興德里"
"589","DV00703224",2,1.15106190476191,1,"大安區","仁慈里"
"590","DV00703273",2,1.11333333333333,1,"內湖區","港墘里"
"591","DV00703491",2,1.54663439848765,1,"內湖區","五分里"
"592","DV00703846",2,1.39969206349206,1,"松山區","東光里"
"593","DV00703973",2,1.52438131868132,1,"內湖區","紫星里"
"594","DV00704070",2,1.15493333333333,1,"大安區","黎孝里"
"595","DV00704095",2,1.1582,1,"大安區","黎孝里"
"596","DV00704158",2,1.16595238095238,1,"士林區","福安里"
"597","DV00704292",2,1.34498571428571,1,"文山區","興業里"
"598","DV00704374",2,1.27783939393939,1,"中山區","晴光里"
"599","DV00704387",2,1.01923333333333,1,"中山區","晴光里"
"600","DV00705164",2,1.4381,1,"北投區","智仁里"
"601","DV00705183",2,1.06243333333333,1,"萬華區","孝德里"
"602","DV00705244",2,1.0059,1,"大同區","景星里"
"603","DV00705861",2,1.26071282051282,1,"中山區","大直里"
"604","DV00705910",2,1.56700952380952,1,"萬華區","興德里"
"605","DV00706019",2,1.37478131868132,1,"大安區","龍淵里"
"606","DV00706571",2,1.0447,1,"士林區","葫東里"
"607","DV00706612",2,1.22083333333333,1,"士林區","福華里"
"608","DV00706825",2,1.19496374458874,1,"北投區","東華里"
"609","DV00706946",2,1.31209853479853,1,"中山區","新生里"
"610","DV00706961",2,1.21444145658263,1,"中山區","新生里"
"611","DV00706978",2,1.33631141636142,1,"大安區","龍淵里"
"612","DV00707523",2,1.33520914379738,1,"北投區","立農里"
"613","DV00707664",2,1.70094643828394,1,"萬華區","新安里"
"614","DV00708525",2,1.42590426240426,1,"大安區","龍生里"
"615","DV00708580",2,1.0148,1,"中正區","頂東里"
"616","DV00708660",2,1.01386666666667,1,"文山區","興得里"
"617","DV00708984",2,1.36542299367299,1,"中山區","朱園里"
"618","DV00709194",2,1.083,1,"萬華區","忠德里"
"619","DV00709395",2,1.0059,1,"北投區","立賢里"
"620","DV00709618",2,1.49739523809524,1,"士林區","福佳里"
"621","DV00709706",2,1.21141111111111,1,"士林區","岩山里"
"622","DV00709824",2,1.18189780578898,1,"大同區","延平里"
"623","DV00710101",2,1.41254698960044,1,"松山區","三民里"
"624","DV00710124",2,1.33423333333333,1,"北投區","豐年里"
"625","DV00710151",2,1.18281764705882,1,"大同區","延平里"
"626","DV00710435",2,1.34466666666667,1,"北投區","林泉里"
"627","DV00710981",2,1.35116666666667,1,"信義區","永春里"
"628","DV00711406",2,1.38204347596848,1,"中山區","中原里"
"629","DV00711540",2,1.21337934686087,1,"大同區","景星里"
"630","DV00711792",2,1.1602,1,"內湖區","五分里"
"631","DV00711827",2,1.01096666666667,1,"北投區","長安里"
"632","DV00711831",2,1.22472879445116,1,"內湖區","五分里"
"633","DV00712043",2,1.22583333333333,1,"萬華區","和德里"
"634","DV00712496",2,1.1285359082819,1,"內湖區","樂康里"
"635","DV00713037",2,1.09986666666667,1,"松山區","東光里"
"636","DV00713180",2,1.045,1,"萬華區","銘德里"
"637","DV00713264",2,1.0801,1,"萬華區","孝德里"
"638","DV00713416",2,1.1291119047619,1,"北投區","清江里"
"639","DV00713697",2,1.2358,1,"中正區","忠勤里"
"640","DV00714100",2,1.18556666666667,1,"信義區","中行里"
"641","DV00714161",2,1.1719772005772,1,"中山區","大直里"
"642","DV00714327",2,1.34723333333333,1,"內湖區","五分里"
"643","DV00715078",2,1.30651428571429,1,"士林區","三玉里"
"644","DV00715295",2,1.37055769558099,1,"中山區","江山里"
"645","DV00715301",2,1.53018471177945,1,"中山區","江山里"
"646","DV00715523",2,1.1458,1,"中山區","朱馥里"
"647","DV00715571",2,1.5728429330903,1,"內湖區","瑞光里"
"648","DV00715896",2,1.33129230769231,1,"松山區","復盛里"
"649","DV00716291",2,1.46974017094017,1,"文山區","興安里"
"650","DV00716408",2,1.44400454545455,1,"南港區","新富里"
"651","DV00716412",2,1.0751,1,"北投區","東華里"
"652","DV00716554",2,1.3748,1,"內湖區","康寧里"
"653","DV00717441",2,1.62300238095238,1,"文山區","萬和里"
"654","DV00717672",2,1.13632857142857,1,"萬華區","青山里"
"655","DV00717770",2,1.25180903540904,1,"大安區","龍生里"
"656","DV00718007",2,1.65200425770308,1,"內湖區","碧山里"
"657","DV00718008",2,1.29199914672904,1,"內湖區","碧山里"
"658","DV00718107",2,1.28265,1,"內湖區","碧山里"
"659","DV00718328",2,1.46962294372294,1,"南港區","東新里"
"660","DV00718357",2,1.031,1,"北投區","振華里"
"661","DV00718574",2,1.49799065934066,1,"萬華區","新安里"
"662","DV00718670",2,1.20861208595326,1,"文山區","政大里"
"663","DV00718895",2,1.35250394605395,1,"萬華區","華江里"
"664","DV00719076",2,1.11221633921634,1,"萬華區","福星里"
"665","DV00719287",2,1.26730421245421,1,"松山區","民福里"
"666","DV00719382",2,1.60261428571429,1,"南港區","新富里"
"667","DV00719514",2,1.04382222222222,1,"中山區","新生里"
"668","DV00719936",2,1.50034878863826,1,"中正區","富水里"
"669","DV00720059",2,1.04998333333333,1,"萬華區","和德里"
"670","DV00720110",2,1.67987284937285,1,"南港區","東新里"
"671","DV00720112",2,1.24905921803029,1,"南港區","東新里"
"672","DV00720330",2,1.37780555555556,1,"北投區","桃源里"
"673","DV00720452",2,1.10003333333333,1,"松山區","龍田里"
"674","DV00720878",2,1.2059,1,"松山區","龍田里"
"675","DV00721255",2,1.3095619047619,1,"士林區","天和里"
"676","DV00721281",2,1.31340902956521,1,"中山區","正守里"
"677","DV00721591",2,1.14779913419913,1,"文山區","景慶里"
"678","DV00721691",2,1.46531537906538,1,"大安區","龍圖里"
"679","DV00721692",2,1.43222860593513,1,"大安區","龍圖里"
"680","DV00721954",2,1.48819575702076,1,"士林區","芝山里"
"681","DV00722492",2,1.33206024531025,1,"北投區","關渡里"
"682","DV00722722",2,1.0212,1,"中山區","晴光里"
"683","DV00722860",2,1.10083333333333,1,"內湖區","週美里"
"684","DV00723051",2,1.1311,1,"文山區","明義里"
"685","DV00723251",2,1.3654,1,"南港區","中研里"
"686","DV00723413",2,1.05043333333333,1,"內湖區","樂康里"
"687","DV00723714",2,1.074,1,"文山區","興旺里"
"688","DV00723771",2,1.21783535353535,1,"松山區","富錦里"
"689","DV00723950",2,1.21423192461563,1,"士林區","承德里"
"690","DV00724132",2,1.04972222222222,1,"中山區","晴光里"
"691","DV00724227",2,1.14296349206349,1,"大安區","通安里"
"692","DV00724321",2,1.18502857142857,1,"大安區","義村里"
"693","DV00724392",2,1.13222018668466,1,"內湖區","紫星里"
"694","DV00724429",2,1.56756470588235,1,"士林區","社新里"
"695","DV00724491",2,1.21910522810523,1,"南港區","鴻福里"
"696","DV00724712",2,1.30016666666667,1,NA,NA
"697","DV00725039",2,1.40162063492063,1,"松山區","中華里"
"698","DV00725352",2,1.05716666666667,1,"中山區","康樂里"
"699","DV00725408",2,1.44099264069264,1,"北投區","裕民里"
"700","DV00725638",2,1.1981380952381,1,"北投區","中庸里"
"701","DV00725769",2,1.0492,1,"松山區","慈祐里"
"702","DV00726018",2,1.51035416812882,1,"士林區","承德里"
"703","DV00726122",2,1.03506666666667,1,"士林區","德華里"
"704","DV00726226",2,1.01993333333333,1,"士林區","天玉里"
"705","DV00726226",2,1.01993333333333,1,"士林區","天玉里"
"706","DV00726304",2,1.11490952380952,1,"中山區","朱園里"
"707","DV00726620",2,1.41213333333333,1,"士林區","福中里"
"708","DV00726681",2,1.0072,1,"士林區","德華里"
"709","DV00726772",2,1.30842698412698,1,"士林區","福佳里"
"710","DV00726787",2,1.22375,1,"內湖區","紫陽里"
"711","DV00726822",2,1.58154978354978,1,"內湖區","西湖里"
"712","DV00727127",2,1.0016,1,"大同區","延平里"
"713","DV00727752",2,1.07717948717949,1,"北投區","清江里"
"714","DVP0136634",2,1.38868412698413,1,"士林區","富洲里"
"715","DVP0136780",2,1.22437619047619,1,"大安區","敦煌里"
"716","DVP0136784",2,1.09015476190476,1,"文山區","華興里"
"717","DVP0136812",2,1.1988,1,"信義區","三犁里"
"718","DVP0136845",2,1.06081428571429,1,"文山區","政大里"
"719","DVP0136891",2,1.11386666666667,1,"大同區","重慶里"
"720","DVP0136896",2,1.5863373015873,1,"大同區","斯文里"
"721","DVP0136901",2,1.21641111111111,1,"大同區","重慶里"
"722","DVP0136902",2,1.34395333673894,1,"大同區","斯文里"
"723","DVP0136943",2,1.49037613611878,1,"北投區","榮華里"
"724","DVP0137409",2,1.33758333333333,1,"士林區","天玉里"
